TransactionID,PaymentID,TransactionDate,Amount
16103,1,2023-09-24 22:18:38,919.3482896405751
16104,5,2023-08-29 01:17:02,993.085242064543
16105,1,2024-01-24 03:00:56,152.77792140433317
16106,4,2024-04-20 21:39:01,14081.76581897562
16107,4,2024-02-03 08:39:32,10136.256537178846
16108,2,2023-11-18 20:10:54,11416.620223484586
16109,3,2024-03-16 03:30:13,13871.757380232066
16110,1,2023-10-24 17:10:39,633.5085777169785
16111,2,2023-07-07 12:20:14,12205.497148322489
16112,5,2024-02-19 23:59:28,957.6615273020706
16113,2,2023-06-15 05:03:15,756.5933098764576
16114,3,2024-03-25 04:05:03,200.16533715427013
16115,1,2023-12-06 16:31:48,879.8283087764634
16116,2,2023-07-25 16:25:30,293.9073008421657
16117,2,2023-07-14 14:05:27,353.34361751941447
16118,5,2023-06-04 04:45:46,12535.522058114233
16119,3,2023-05-29 07:56:33,467.37162624529117
16120,3,2023-12-10 07:04:11,159.29830847859773
16121,5,2024-04-18 02:35:23,13547.332192436106
16122,1,2024-02-04 03:46:42,942.661233097659
16123,1,2023-10-15 07:51:53,103.31007321448537
16124,1,2023-10-13 13:02:59,14247.943581550231
16125,4,2023-12-11 01:12:44,12914.350651634471
16126,2,2024-03-18 15:59:43,535.8090393011441
16127,3,2023-07-01 07:51:55,13064.065183535613
16128,4,2024-01-30 10:28:48,346.7795362629175
16129,4,2024-01-29 07:13:45,509.1428319356507
16130,3,2024-03-24 20:08:09,10458.960348845367
16131,3,2023-06-29 00:20:36,666.8494736589581
16132,4,2023-05-07 06:09:54,315.7975815853878
16133,1,2024-01-18 07:11:23,11382.914931123765
16134,1,2024-03-13 19:31:16,12666.217201829939
16135,2,2024-04-17 09:06:41,263.0252661786319
16136,4,2023-08-13 13:49:50,434.92621696264945
16137,4,2023-12-20 07:33:11,524.5108217664549
16138,1,2024-02-09 16:14:38,718.0810059227754
16139,1,2023-09-20 18:53:14,13974.890152188516
16140,3,2023-05-21 06:16:26,873.3997670043793
16141,2,2023-06-30 12:49:10,261.4129696964771
16142,5,2023-10-24 13:40:01,13724.96364370151
16143,2,2024-04-02 17:40:21,12136.628627874812
16144,3,2023-09-01 19:46:42,14228.697887155418
16145,5,2024-03-26 05:52:41,11572.058674251153
16146,2,2023-07-25 06:54:47,10816.527409776392
16147,3,2023-11-24 20:47:43,14173.899393030497
16148,2,2024-02-04 21:09:10,107.20592135735106
16149,4,2023-10-26 15:28:55,862.4275079283126
16150,5,2023-08-18 13:22:19,11301.424867547717
16151,3,2023-10-10 00:13:34,101.23048055905501
16152,5,2023-05-23 20:17:42,184.19055409955752
16153,2,2023-10-02 23:50:02,200.1909628201368
16154,5,2023-04-26 19:58:31,10496.026722907258
16155,3,2024-01-21 08:01:27,275.0661941793534
16156,2,2024-01-18 02:48:53,13026.125339662054
16157,3,2023-11-07 12:49:37,10717.636730300363
16158,2,2023-12-01 19:25:53,524.2875860007737
16159,5,2023-07-25 22:13:14,860.1607364092708
16160,3,2023-09-11 09:16:01,204.50289965122178
16161,1,2023-07-30 01:27:53,223.24222169956755
16162,5,2024-03-27 08:16:33,14172.70471808452
16163,1,2024-02-01 20:53:28,13161.682894476498
16164,1,2024-03-30 05:44:01,394.0897611683271
16165,2,2023-11-10 19:56:39,10726.731466642188
16166,5,2023-11-28 13:46:18,14093.108027303704
16167,3,2024-01-10 14:58:18,133.32429806442852
16168,2,2023-09-21 11:24:18,243.887838723167
16169,1,2023-10-28 04:41:50,13607.324843942431
16170,5,2023-07-02 06:23:35,14989.510652241286
16171,5,2024-03-08 03:04:39,229.18966858028554
16172,3,2024-02-07 02:34:00,592.3756274995968
16173,4,2024-02-14 11:05:38,13582.353045483924
16174,4,2023-07-31 11:32:34,13254.752972105725
16175,1,2023-05-03 14:58:34,671.6435060149345
16176,3,2023-05-15 06:35:22,14423.549813717807
16177,2,2024-01-15 06:14:01,13506.235489616627
16178,3,2024-02-20 02:24:44,651.725072833663
16179,1,2023-12-27 21:42:16,12928.733327374139
16180,1,2023-06-24 17:46:37,202.46963288896728
16181,2,2024-01-18 15:06:07,10261.17633695585
16182,1,2023-11-16 05:07:26,519.3370697336381
16183,3,2023-08-07 13:00:44,10459.203244586623
16184,5,2023-11-04 01:40:27,14088.650042114374
16185,5,2024-03-02 07:49:20,220.74137863956213
16186,1,2024-01-12 15:16:41,524.4165228309374
16187,4,2023-11-27 19:14:21,605.1165226585657
16188,3,2024-02-27 08:39:03,632.732785866462
16189,2,2023-07-01 14:47:30,10012.25284947981
16190,3,2023-04-22 23:48:34,539.9445838615827
16191,4,2023-06-18 19:23:57,12878.5107152436
16192,4,2024-02-25 01:51:55,13320.516056329632
16193,5,2023-06-04 13:24:19,907.0895647568918
16194,2,2024-01-30 05:41:39,10668.788300018525
16195,1,2024-01-25 12:42:01,11053.416624322066
16196,2,2023-05-19 14:11:03,716.1047990249086
16197,5,2023-05-30 07:07:46,451.83012793523875
16198,5,2024-01-04 03:23:53,12308.770472399088
16199,1,2023-05-25 07:28:14,14169.97589644615
16200,2,2023-11-07 18:25:16,12827.440053355484
16201,2,2023-07-28 09:39:11,793.0653226507542
16202,1,2023-10-02 05:32:46,884.8207701014381
16203,2,2023-06-17 04:58:16,11668.88781851083
16204,1,2023-11-05 01:22:23,14578.920153198454
16205,3,2024-01-13 10:07:52,12916.885414040209
16206,5,2023-07-03 14:16:33,12443.32439124884
16207,1,2024-04-07 08:39:38,12092.32893344958
16208,3,2023-11-02 01:31:55,13177.401421355322
16209,2,2023-09-27 13:49:29,10625.521863515783
16210,1,2023-08-28 17:06:20,762.380396590487
16211,5,2024-03-06 00:48:43,13211.311277033861
16212,4,2023-05-22 17:37:58,544.7035160205508
16213,2,2023-06-15 03:09:54,638.9451210674746
16214,2,2023-11-14 15:24:16,278.84317270902085
16215,3,2024-03-02 09:03:38,14439.001488257418
16216,2,2023-09-01 22:14:54,226.32934332967108
16217,1,2024-01-07 22:38:43,10471.353887805528
16218,4,2023-05-14 21:29:40,881.914042197503
16219,3,2024-02-29 20:35:52,13945.717571912113
16220,5,2023-11-22 20:34:40,10650.527466109466
16221,2,2023-05-06 00:21:09,13460.584528068528
16222,5,2024-03-13 20:54:49,11062.083046567564
16223,4,2024-01-03 11:39:13,757.862815636642
16224,4,2023-10-06 16:48:17,12470.281913242858
16225,1,2024-03-09 23:09:38,13066.924574415712
16226,1,2024-02-07 06:39:12,10536.628230710512
16227,4,2023-11-30 13:07:32,623.821420804907
16228,4,2023-05-17 16:50:43,14493.711515314564
16229,4,2024-01-04 06:47:41,12632.696939306443
16230,2,2024-02-03 10:51:20,12964.910495321967
16231,5,2024-01-12 11:52:07,11541.77467972415
16232,3,2024-03-24 19:53:57,119.47672900137576
16233,5,2023-08-21 17:05:31,167.83493662205527
16234,4,2024-01-13 10:32:53,374.8602287489297
16235,5,2024-03-12 04:18:11,13356.084019573576
16236,3,2024-03-20 01:08:56,363.127744161636
16237,4,2024-03-28 15:16:21,10445.648484148864
16238,1,2023-07-07 02:58:23,10945.850338785009
16239,5,2023-05-26 08:21:47,168.68479516424767
16240,2,2023-10-16 05:03:16,336.3465310748812
16241,2,2023-08-16 01:04:38,11812.79126474522
16242,4,2023-05-11 08:37:46,10799.237723440501
16243,5,2024-01-15 15:40:20,11715.741175584086
16244,2,2023-11-26 11:23:10,563.314774506542
16245,5,2024-04-15 13:41:07,12391.199165040456
16246,2,2023-10-31 01:36:56,14437.316149686503
16247,3,2024-03-14 19:33:07,10518.514789827417
16248,3,2023-06-05 23:30:57,507.64508588116826
16249,3,2023-06-06 20:07:22,160.37786504327016
16250,5,2024-01-23 02:21:07,11923.33521688224
16251,4,2024-03-27 17:59:07,10795.107865053464
16252,5,2023-07-18 09:15:38,12008.248058316874
16253,5,2023-10-11 06:29:49,14211.76068877805
16254,4,2024-04-04 06:28:21,406.27973217250513
16255,5,2024-03-14 22:29:42,12859.941466841738
16256,2,2024-03-02 19:30:30,12524.364204929378
16257,3,2023-11-23 03:24:46,14558.225935741115
16258,3,2023-04-27 21:20:54,331.95991227057914
16259,5,2023-11-27 02:01:35,243.6976849343083
16260,4,2023-08-23 19:04:13,492.09403579368876
16261,3,2024-03-09 15:38:37,10203.421024238156
16262,5,2023-07-09 20:26:07,936.3387074759956
16263,2,2023-09-28 22:30:47,14804.322365178963
16264,3,2023-12-25 03:35:50,12978.971479932037
16265,3,2023-08-21 09:32:34,12934.84485310996
16266,2,2023-08-08 13:46:50,938.9753935342728
16267,3,2023-09-09 13:49:27,188.2641075616291
16268,5,2023-08-07 23:18:22,871.7378391854136
16269,2,2023-11-02 12:05:55,569.2378531970055
16270,3,2024-01-30 01:44:36,204.36449353120776
16271,1,2024-03-13 16:45:35,817.2145522655359
16272,5,2023-11-20 21:38:18,10336.862441697816
16273,3,2023-04-24 21:43:29,467.35841859158967
16274,4,2023-09-10 02:42:48,11182.545064120566
16275,4,2023-07-05 01:12:31,12493.72907354754
16276,1,2024-02-28 12:38:10,748.1625352859916
16277,4,2023-11-16 08:08:36,10411.449687437203
16278,5,2024-02-10 17:52:57,703.2672808480564
16279,4,2024-03-03 06:53:15,13137.564168094803
16280,5,2023-05-10 08:27:11,11358.144453916077
16281,3,2023-04-30 16:18:15,732.6031726942917
16282,3,2023-12-19 04:40:22,332.4239497138617
16283,4,2023-12-28 23:07:07,848.3529406107264
16284,3,2023-09-19 16:52:02,12284.710528888796
16285,1,2024-02-11 08:30:47,961.4559061293766
16286,4,2023-06-03 21:42:01,12130.726043441939
16287,4,2023-05-13 20:24:51,798.7969129730317
16288,3,2024-03-31 02:47:40,916.7277509053154
16289,1,2023-05-21 05:39:22,521.6877941534248
16290,1,2024-03-13 02:10:08,143.05506594059997
16291,5,2023-05-24 08:09:41,303.3390235418166
16292,2,2023-06-10 06:51:25,14025.364017883614
16293,1,2023-09-26 23:21:17,10594.59997553255
16294,4,2024-03-04 00:26:47,539.4508060790743
16295,5,2024-03-09 07:16:39,12449.495977198792
16296,4,2023-12-25 17:24:42,13614.025602766611
16297,1,2024-04-05 10:38:47,14740.100045472911
16298,3,2023-11-18 05:13:12,301.96395865355953
16299,1,2024-02-12 05:02:56,12659.139811630623
16300,2,2023-06-12 10:00:45,726.8705840172591
16301,4,2023-12-09 17:46:31,818.4581212685798
16302,3,2024-01-27 06:42:30,930.0402392602402
16303,1,2023-10-13 08:29:39,621.2298660945827
16304,1,2023-06-20 23:50:32,830.5934437139651
16305,4,2023-07-12 15:33:22,10590.343855392883
16306,1,2024-03-16 05:39:58,470.7916056485393
16307,5,2024-01-02 21:16:40,11899.187975090503
16308,1,2023-09-19 19:45:15,11504.35252063205
16309,3,2023-06-14 22:42:20,11269.871546618027
16310,2,2024-02-01 11:31:11,792.2190498171158
16311,2,2023-07-09 16:09:42,13454.663283397984
16312,2,2023-04-26 12:12:28,13013.661919752501
16313,2,2024-01-08 13:58:20,14402.814474896066
16314,1,2024-03-01 12:58:52,10906.601413947496
16315,5,2023-05-20 18:45:16,12445.408686288347
16316,5,2023-07-06 11:59:57,637.3168985284491
16317,1,2023-09-24 07:01:03,13327.193045477063
16318,1,2023-12-01 02:50:38,114.8450791442444
16319,1,2023-10-20 05:24:29,571.2198589582358
16320,4,2023-06-30 14:06:28,10842.914327483406
16321,2,2024-03-25 14:45:51,103.83829053191948
16322,3,2023-12-17 10:14:06,347.4470837460855
16323,5,2023-05-14 12:40:13,209.78989976119777
16324,1,2023-09-03 16:15:03,968.1811780558809
16325,2,2023-11-04 13:06:57,10076.630144811174
16326,5,2023-07-24 10:30:26,525.215923470533
16327,5,2024-02-08 01:25:53,12701.792518385639
16328,2,2023-07-19 00:55:41,14127.867349675915
16329,5,2024-01-08 11:08:42,916.0751667055617
16330,1,2023-11-01 01:24:33,13179.010679618916
16331,1,2023-12-02 05:58:25,10341.064798128684
16332,2,2023-11-30 13:29:59,11074.735499127406
16333,3,2023-08-31 02:40:35,13737.965011502245
16334,3,2023-10-06 04:22:31,447.9658246255466
16335,4,2023-12-17 06:59:55,14451.77485288261
16336,3,2023-04-25 03:43:57,348.61142580467543
16337,4,2024-04-19 22:46:06,399.0085282437102
16338,3,2023-12-28 07:49:43,14618.004125974358
16339,2,2023-11-28 07:22:14,823.8892976011118
16340,5,2023-09-28 03:17:44,543.1861485030547
16341,2,2023-09-26 12:30:56,826.3441293404536
16342,3,2023-04-25 09:58:05,12862.944331109018
16343,1,2023-08-25 18:40:51,598.1214545902359
16344,3,2024-03-24 14:31:39,11084.699792261415
16345,4,2024-03-18 06:30:52,14753.354659172564
16346,1,2024-03-11 04:01:14,14070.794194895516
16347,1,2023-09-26 07:25:20,13755.530953283467
16348,4,2024-03-01 19:57:27,231.52139522483228
16349,3,2023-04-23 08:25:51,901.700324420836
16350,4,2024-03-28 12:45:39,456.0564847873891
16351,4,2023-08-27 22:17:24,740.1867099332321
16352,4,2023-08-24 22:13:31,12163.631711472568
16353,5,2023-05-28 10:52:59,12390.65157952113
16354,3,2023-05-21 03:22:36,11178.474859670448
16355,4,2024-02-27 13:41:06,13437.479711875978
16356,2,2023-09-15 07:23:26,978.2963367268169
16357,3,2024-01-06 05:36:42,12389.378777573693
16358,4,2023-10-10 04:45:24,13961.83693661914
16359,5,2023-04-29 07:13:28,14438.545977307662
16360,1,2024-03-31 23:22:11,453.4455112011474
16361,5,2024-02-15 12:33:48,379.51832081345714
16362,3,2023-11-13 19:59:32,500.9571696802725
16363,5,2023-08-07 08:10:43,12276.41121008445
16364,3,2023-10-21 21:55:17,10615.045266821488
16365,1,2023-12-14 02:55:26,398.77123785690856
16366,3,2023-06-25 13:44:30,323.81583828208
16367,4,2024-01-22 20:19:48,811.5036479296054
16368,5,2023-09-15 19:27:11,12951.823610976204
16369,2,2024-02-25 04:14:38,143.479224287051
16370,4,2023-12-29 14:49:22,700.5159899633234
16371,3,2023-07-18 21:05:12,13617.062805636331
16372,3,2023-08-30 01:18:37,830.7410515451285
16373,1,2024-02-25 14:03:58,14338.001307530201
16374,4,2023-07-20 06:14:12,940.0522646223872
16375,1,2023-12-25 07:38:33,10876.213191728568
16376,5,2023-07-28 21:40:53,519.5953273504792
16377,2,2023-06-17 05:25:59,530.3932119764063
16378,2,2023-11-20 21:03:43,10501.850242829605
16379,5,2023-09-07 20:23:18,221.61614778711333
16380,2,2024-03-16 06:45:09,130.19688741564315
16381,1,2024-01-29 10:52:01,921.0090193234252
16382,4,2024-01-07 21:30:32,11685.56828114585
16383,4,2024-04-16 04:39:18,879.0365408129147
16384,4,2023-05-02 03:21:59,354.70193560320394
16385,2,2023-06-22 05:41:19,718.449991178553
16386,1,2023-08-14 16:10:57,260.6003849040635
16387,4,2024-04-03 03:21:22,14383.16536223047
16388,3,2023-07-15 00:28:06,651.6124785033825
16389,1,2023-10-13 07:47:49,10975.665770976942
16390,3,2023-07-16 02:59:20,11716.461949907496
16391,4,2024-04-20 16:23:13,14606.430529079385
16392,3,2023-07-21 05:35:38,10829.341069884775
16393,4,2024-04-10 06:13:18,13722.597529513097
16394,2,2023-09-19 20:50:18,367.309119527735
16395,1,2024-02-05 11:37:45,402.8750967493492
16396,4,2023-10-15 08:34:45,12322.943767479535
16397,5,2023-10-10 17:39:34,12743.38132010293
16398,4,2023-07-23 16:04:10,10757.671564760325
16399,2,2023-05-06 21:34:24,13302.226319865324
16400,4,2024-01-17 17:51:53,11883.947845183275
16401,1,2023-04-24 04:59:59,12908.353570742274
16402,1,2023-06-17 06:04:13,885.6996571763485
16403,1,2023-08-08 04:06:51,179.81861004109527
16404,4,2023-10-28 06:46:53,10781.573420471512
16405,1,2023-12-09 13:08:58,264.6714172835133
16406,2,2023-06-13 06:12:36,10756.30722250633
16407,4,2023-09-05 00:39:22,11509.616113419357
16408,4,2023-09-14 17:34:51,746.4034146433094
16409,5,2023-11-05 17:22:07,10299.499139362339
16410,4,2024-01-04 22:21:45,917.7315846951333
16411,1,2023-07-19 19:28:07,358.4081543390013
16412,2,2023-11-16 09:45:24,10351.361188068166
16413,2,2023-10-04 15:13:29,10861.115986171486
16414,4,2023-12-19 04:18:34,13705.35329285251
16415,3,2023-09-12 05:08:59,121.46301599632868
16416,1,2023-05-23 22:11:00,549.8060526918075
16417,4,2023-12-17 06:01:25,473.6182382046904
16418,5,2024-02-22 11:56:08,709.1046237139274
16419,4,2024-04-16 03:53:51,663.9235710222115
16420,4,2024-03-28 14:42:51,11955.971356006427
16421,3,2023-09-08 08:05:59,11297.217515449149
16422,5,2023-08-31 01:26:06,967.7888563610744
16423,5,2024-01-08 09:37:26,12279.156995420915
16424,2,2024-01-03 05:08:56,877.5335278116283
16425,1,2024-01-04 21:58:30,12779.244845963869
16426,3,2023-12-14 00:08:31,853.5549845426711
16427,1,2023-07-18 23:15:55,799.3720434977934
16428,5,2023-09-30 12:34:21,13843.364871272093
16429,2,2023-10-13 02:49:35,919.2860213609708
16430,3,2023-07-18 01:06:05,279.33167917832975
16431,5,2024-02-03 11:19:34,12865.055421790446
16432,5,2023-10-05 07:58:17,14612.302807154423
16433,5,2023-06-24 11:31:52,388.8446509014729
16434,3,2023-06-12 10:13:10,423.6391962160593
16435,4,2024-03-27 19:58:42,410.0620141954961
16436,4,2024-02-14 08:16:32,10706.342245302696
16437,4,2023-07-06 15:16:41,11364.561450310579
16438,1,2023-05-02 06:52:40,14354.199113333583
16439,1,2023-12-04 13:46:30,205.7954343926307
16440,1,2024-02-07 19:18:34,734.1940312523011
16441,4,2023-11-24 21:41:32,629.3752179971924
16442,5,2024-03-13 00:45:52,788.719788360148
16443,1,2024-02-05 17:05:07,13481.663719647408
16444,1,2023-08-27 15:42:57,552.5283606342134
16445,4,2023-04-25 22:11:26,159.80385189064882
16446,2,2023-05-11 03:34:37,10966.77017054258
16447,4,2023-06-20 17:01:56,396.68967159222683
16448,2,2024-01-07 22:22:24,10139.166908449746
16449,2,2024-03-22 23:59:26,11942.088705747816
16450,4,2024-04-05 21:22:55,12536.65360165873
16451,5,2023-12-18 11:28:54,167.32087243749433
16452,2,2023-07-26 04:19:21,762.6520066331128
16453,2,2024-01-22 22:13:44,251.60490785665144
16454,4,2023-06-15 03:29:55,225.3080890690407
16455,1,2023-09-18 03:49:14,14249.517107407653
16456,4,2024-03-15 23:02:15,10675.609013338864
16457,3,2024-03-16 17:27:28,384.54519646257444
16458,5,2023-07-21 11:47:43,10306.366222403
16459,1,2023-09-27 15:46:06,675.8592778709805
16460,3,2023-10-17 00:57:13,850.7470041871986
16461,5,2023-10-12 09:03:19,10484.890833626294
16462,2,2023-10-16 23:26:46,836.1690812465899
16463,2,2023-09-09 23:12:59,685.0745892898057
16464,3,2024-03-03 02:52:50,620.5509299093644
16465,2,2023-06-24 23:26:27,882.1809443239814
16466,5,2023-11-01 16:46:53,487.94311122096576
16467,5,2023-11-03 11:32:44,14181.272806607332
16468,2,2023-10-03 16:50:07,13306.365435963477
16469,4,2024-03-05 18:53:23,258.1161688354995
16470,4,2023-04-30 14:10:29,194.03467822238358
16471,4,2024-01-18 13:11:15,497.05983638501556
16472,2,2023-12-12 17:39:59,885.9672625390497
16473,4,2023-11-29 05:58:53,13379.084232991121
16474,4,2024-03-05 18:49:38,739.8401819772475
16475,3,2023-06-11 05:13:21,14220.009034498771
16476,3,2024-04-09 16:00:19,877.1307144785458
16477,4,2023-09-03 20:36:11,397.0373539259501
16478,2,2024-03-21 19:39:47,11775.580832209096
16479,4,2023-07-22 23:27:10,348.5742585638252
16480,3,2024-02-25 14:51:25,11519.029920412187
16481,4,2023-09-24 05:19:26,13344.767106502695
16482,5,2023-06-13 23:22:02,195.10209685448277
16483,2,2023-05-25 07:44:55,549.9786322073422
16484,1,2023-06-16 11:39:28,14696.736657507674
16485,2,2023-11-30 12:19:53,11376.14578940434
16486,4,2024-01-09 07:40:25,12906.854556368951
16487,1,2023-06-24 12:35:58,13066.718524882835
16488,2,2023-10-02 11:10:11,125.04546831416975
16489,2,2023-07-22 17:26:34,293.1306888238733
16490,4,2024-04-10 17:00:00,249.5819423991958
16491,2,2024-04-21 11:14:38,809.9444878897413
16492,1,2023-10-10 05:40:27,13528.359437837553
16493,4,2024-04-07 12:31:14,662.5552859192168
16494,1,2023-10-17 08:59:40,548.6551235372494
16495,5,2023-08-24 05:15:31,691.6581237007107
16496,5,2023-10-01 07:04:27,14232.431465889382
16497,3,2023-10-07 10:21:49,896.5772825736664
16498,4,2024-04-18 13:40:22,12937.989767741852
16499,5,2023-10-20 19:14:39,12492.92912011475
16500,1,2023-08-10 04:02:54,13930.803746719013
16501,4,2023-08-31 12:35:03,14721.341169928844
16502,1,2023-11-09 17:12:12,337.12269649564263
16503,4,2023-08-17 09:30:44,13166.072229570438
16504,4,2024-01-11 13:56:50,194.78373949405943
16505,1,2023-07-02 04:03:31,619.6126650343231
16506,1,2023-12-18 07:40:12,534.2556529099834
16507,1,2023-09-07 07:22:40,795.1855316422445
16508,2,2024-02-26 21:17:44,11394.802639952472
16509,4,2024-01-04 02:00:35,13542.779485892039
16510,3,2024-02-13 15:58:35,941.4075742454527
16511,4,2023-07-23 08:35:16,642.8979743899503
16512,3,2023-12-07 23:47:16,674.8699483269526
16513,3,2023-06-27 08:05:02,11027.427230907393
16514,2,2023-05-20 23:49:50,475.5198503682586
16515,2,2023-06-01 22:20:30,13518.39582638222
16516,4,2023-08-01 22:24:08,10705.902372566497
16517,5,2023-08-14 09:13:51,944.9538782850672
16518,5,2024-04-06 05:56:48,596.774197818007
16519,2,2023-08-21 02:54:49,772.6285635220747
16520,5,2023-10-04 09:54:59,978.627012189798
16521,3,2023-07-23 09:31:21,987.3662215698384
16522,1,2023-12-25 03:24:25,11388.541338188903
16523,2,2023-10-29 15:13:20,521.2248266484353
16524,1,2024-02-13 14:36:16,12308.794971184801
16525,2,2023-12-14 15:29:40,11838.78108941919
16526,5,2023-10-15 04:45:49,14316.088938280649
16527,1,2023-12-29 01:12:04,14617.587883087415
16528,5,2023-08-09 08:18:17,14170.615554743013
16529,3,2023-12-20 05:45:16,13547.754896119828
16530,5,2023-07-25 06:28:11,13584.652489132668
16531,4,2023-10-22 23:14:17,622.019435775066
16532,1,2024-04-13 12:38:34,11874.880896364795
16533,2,2023-11-11 04:25:36,10079.790926341857
16534,2,2023-07-11 12:23:20,805.7550221380155
16535,2,2023-11-05 01:50:58,435.7424110679614
16536,5,2023-08-26 10:20:30,13592.838772651387
16537,5,2023-07-26 11:03:57,14219.718213729164
16538,4,2024-02-08 02:41:35,121.44819591826214
16539,5,2024-02-04 05:37:06,259.3306871288844
16540,2,2023-08-28 01:30:53,537.6513987034398
16541,1,2024-03-27 09:23:23,630.5712056390071
16542,5,2023-12-02 12:47:07,707.2857423947532
16543,4,2023-06-07 15:42:19,13358.137255231282
16544,5,2023-08-18 12:04:54,10622.63537735825
16545,1,2024-03-29 08:35:19,10483.136735455177
16546,5,2023-10-06 10:24:43,12084.715383137616
16547,1,2023-06-30 20:37:01,12555.658645526057
16548,4,2023-12-27 21:08:03,420.2021788098776
16549,3,2023-08-17 01:45:23,224.6488479090877
16550,3,2024-03-31 12:22:03,13939.727346195345
16551,2,2023-10-14 11:32:43,396.56605813157586
16552,3,2023-05-15 15:51:35,12707.266439524627
16553,4,2023-08-15 16:44:11,394.73129122706047
16554,1,2023-10-30 06:08:29,14825.698623032653
16555,2,2023-11-07 17:08:01,13718.106045217632
16556,5,2024-03-11 19:55:19,703.0934021932862
16557,3,2023-07-05 08:02:20,699.8236864182028
16558,4,2023-06-19 00:57:57,11692.688165520554
16559,1,2023-11-17 09:19:01,331.0329975856396
16560,2,2023-11-03 07:58:19,193.23049682242367
16561,5,2023-10-01 01:39:48,472.50132290146394
16562,1,2023-08-22 07:05:11,14111.676663382801
16563,2,2023-06-08 10:16:58,488.05906748588245
16564,3,2024-04-21 22:04:01,332.78834519488396
16565,5,2023-04-22 20:01:30,955.2261474427613
16566,4,2024-02-21 15:22:44,159.7835500957767
16567,4,2024-01-06 13:50:01,14167.190083007206
16568,5,2024-03-20 11:06:15,11684.589534251358
16569,1,2024-03-19 12:45:07,680.0835046096819
16570,3,2024-03-10 08:50:19,11874.23460902189
16571,5,2024-03-13 07:35:13,11767.245721305191
16572,1,2023-12-02 01:18:58,960.2833665724672
16573,4,2023-07-25 11:06:44,14241.006676829888
16574,3,2023-12-10 06:51:50,12836.976377082641
16575,3,2024-03-25 18:29:46,520.0557330854415
16576,5,2024-01-01 08:59:13,543.2682562096645
16577,2,2024-01-20 01:48:24,10166.314120536603
16578,4,2023-12-17 21:40:52,579.6179553231032
16579,5,2024-02-25 19:47:40,14718.637215615337
16580,3,2023-11-30 19:58:09,110.99831905841569
16581,5,2023-05-19 06:23:49,11724.603048081552
16582,2,2023-09-25 23:45:28,752.8839867408717
16583,3,2024-04-09 10:52:58,10429.520440189575
16584,5,2023-07-10 01:18:49,10906.65110665731
16585,3,2023-10-21 18:30:40,721.7971266299829
16586,1,2023-07-15 21:16:56,11293.933453076299
16587,1,2023-10-26 10:05:28,12142.673174953454
16588,5,2024-01-17 00:35:58,565.306106701823
16589,2,2023-08-05 19:27:17,721.4102808060787
16590,5,2024-01-25 04:12:59,895.1534315390438
16591,4,2024-02-15 16:13:03,11598.767667551898
16592,2,2023-04-29 21:17:30,848.2206812039188
16593,4,2023-09-16 14:41:09,373.77638268392457
16594,4,2023-06-21 03:27:33,13411.772996736028
16595,4,2024-01-01 08:41:04,13161.149470432445
16596,1,2024-01-13 20:02:38,315.8537761386105
16597,3,2023-05-28 11:44:21,10475.158657427177
16598,3,2024-03-18 13:17:41,670.7490950838346
16599,4,2023-09-19 13:53:26,10305.567119893914
16600,3,2023-05-09 04:28:15,413.75556932674556
16601,3,2023-07-10 17:35:42,11003.041824397775
16602,2,2023-10-26 09:21:50,408.7585864728148
16603,2,2023-12-08 13:28:10,10390.522001929785
16604,4,2024-04-05 18:25:00,11249.689203433836
16605,5,2023-12-04 18:06:52,14901.817514181825
16606,2,2024-04-05 23:51:47,11091.358441784223
16607,5,2023-10-23 12:45:38,642.4215973279995
16608,4,2024-02-28 12:48:46,181.91187514431977
16609,5,2023-09-14 08:26:22,111.1801019643097
16610,4,2023-08-05 10:54:44,422.34446646399886
16611,4,2024-01-29 09:29:02,10247.418529403163
16612,2,2023-05-12 04:11:26,426.6158561532769
16613,3,2024-02-06 09:24:11,11882.92262788664
16614,3,2023-08-03 03:03:29,13370.562160420843
16615,3,2023-12-10 09:59:10,563.1007082250862
16616,4,2023-10-13 00:47:26,930.8904119054517
16617,3,2024-01-19 16:04:58,757.3314645494125
16618,4,2023-09-10 10:47:30,14108.098078817307
16619,3,2024-02-06 08:33:03,743.791825835855
16620,1,2024-01-31 09:57:19,13262.575078478665
16621,4,2024-02-09 20:08:06,151.82239919268977
16622,2,2024-01-01 23:08:01,367.2172156611661
16623,1,2023-04-23 14:21:45,10574.468652716656
16624,4,2023-09-02 11:35:03,607.653323709095
16625,2,2024-03-17 12:59:15,691.7370734670855
16626,1,2023-05-21 22:08:58,309.3061761761278
16627,4,2023-09-20 02:27:43,13665.740664247574
16628,5,2023-08-09 16:16:55,873.6618998713149
16629,2,2023-06-14 17:17:17,105.48805765584399
16630,1,2024-03-12 18:29:23,13255.612153089514
16631,2,2024-02-08 04:24:41,372.04516973602426
16632,5,2024-02-27 03:19:56,966.0393282347105
16633,5,2023-10-08 17:48:17,195.24703870963418
16634,2,2023-11-20 12:10:39,932.9392508294371
16635,1,2024-01-31 15:18:15,181.12066658848545
16636,1,2024-01-03 03:04:52,14585.85178822677
16637,1,2023-06-02 16:34:21,12486.98493058006
16638,4,2024-02-07 09:00:44,293.69260985235087
16639,4,2023-07-15 21:43:49,12172.414447759564
16640,1,2023-05-19 06:54:19,198.92347447863744
